qpc,native_working_set_bytes,wrapper_working_set_bytes,aggregate_working_set_bytes
1479998757817,303247360,80625664,383873024
1479998911396,303247360,80625664,383873024
1479999071141,303333376,80625664,383959040
1479999225710,303333376,80625664,383959040
1479999270864,303353856,80629760,383983616
1479999381082,303353856,80625664,383979520
1479999532789,303353856,80625664,383979520
1479999687832,303353856,80625664,383979520
1479999840283,303353856,80625664,383979520
1479999995106,303353856,80625664,383979520
1480000151006,303353856,80625664,383979520
1480000306224,303353856,80625664,383979520
1480000460617,303353856,80625664,383979520
1480000614584,303353856,80625664,383979520
1480000769805,303353856,80625664,383979520
1480000926223,303353856,80625664,383979520
1480001080735,303353856,80625664,383979520
1480001235687,303353856,80625664,383979520
1480001390869,303353856,80625664,383979520
1480001546106,303353856,80625664,383979520
1480001699822,303353856,80625664,383979520
1480001856187,303353856,80625664,383979520
1480002011485,303353856,80625664,383979520
1480002168754,303353856,80625664,383979520
1480002323738,303353856,80625664,383979520
1480002477339,303353856,80625664,383979520
1480002633171,303353856,80625664,383979520
1480002784440,303353856,80625664,383979520
1480002940641,303353856,80625664,383979520
1480003095184,303353856,80625664,383979520
1480003251631,303353856,80625664,383979520
1480003408245,303353856,80625664,383979520
1480003563304,303353856,80625664,383979520
1480003716171,303353856,80625664,383979520
1480003868456,303407104,80625664,384032768
1480004025659,303407104,80625664,384032768
1480004086211,303423488,80629760,384053248
1480004180174,303423488,80625664,384049152
1480004334584,303423488,80625664,384049152
1480004486588,303423488,80625664,384049152
1480004640026,303423488,80625664,384049152
1480004795369,303423488,80625664,384049152
1480004950380,303423488,80625664,384049152
1480005101755,303423488,80625664,384049152
1480005257006,303423488,80625664,384049152
1480005411894,303423488,80625664,384049152
1480005567821,303423488,80625664,384049152
1480005722275,303423488,80625664,384049152
1480005878455,303423488,80625664,384049152
1480006039318,303423488,80625664,384049152
1480006189090,303423488,80625664,384049152
1480006343273,303423488,80625664,384049152
1480006498315,303423488,80625664,384049152
1480006653913,303423488,80625664,384049152
1480006808957,303423488,80625664,384049152
1480006969943,303423488,80625664,384049152
1480007125254,303423488,80625664,384049152
1480007280567,303423488,80625664,384049152
1480007435371,303423488,80625664,384049152
1480007590596,303423488,80625664,384049152
1480007745661,303423488,80625664,384049152
1480007901062,303423488,80625664,384049152
1480008053634,303423488,80625664,384049152
1480008208002,303423488,80625664,384049152
1480008367873,303423488,80625664,384049152
1480008520466,303423488,80625664,384049152
1480008678109,303542272,80625664,384167936
1480008830405,303542272,80625664,384167936
1480008896980,303566848,80629760,384196608
1480008984843,303566848,80625664,384192512
1480009140479,303566848,80625664,384192512
1480009294684,303566848,80625664,384192512
1480009451251,303566848,80625664,384192512
1480009606265,303566848,80625664,384192512
1480009761464,303566848,80625664,384192512
1480009916984,303566848,80625664,384192512
1480010072223,303566848,80625664,384192512
1480010228575,303566848,80625664,384192512
1480010382273,303566848,80625664,384192512
1480010535333,303566848,80625664,384192512
1480010690838,303566848,80625664,384192512
1480010846216,303566848,80625664,384192512
1480011001628,303566848,80625664,384192512
1480011157922,303566848,80625664,384192512
1480011308927,303566848,80625664,384192512
1480011467895,303566848,80625664,384192512
1480011623222,303566848,80625664,384192512
1480011780394,303566848,80625664,384192512
1480011930564,303566848,80625664,384192512
1480012085840,303566848,80625664,384192512
1480012242327,303566848,80625664,384192512
1480012396846,303566848,80625664,384192512
1480012550088,303566848,80625664,384192512
1480012705336,303566848,80625664,384192512
1480012860718,303566848,80625664,384192512
1480013016127,303566848,80625664,384192512
1480013170673,303566848,80625664,384192512
1480013325075,303566848,80625664,384192512
1480013480226,303685632,80625664,384311296
1480013636351,303685632,80625664,384311296
1480013666402,303706112,80629760,384335872
1480013790398,303706112,80625664,384331776
1480013946344,303706112,80625664,384331776
1480014102152,303706112,80625664,384331776
1480014256991,303706112,80625664,384331776
1480014410728,303706112,80625664,384331776
1480014571224,303706112,80625664,384331776
1480014726397,303706112,80625664,384331776
1480014883396,303706112,80625664,384331776
1480015036077,303706112,80625664,384331776
1480015190683,303706112,80625664,384331776
1480015345804,303706112,80625664,384331776
1480015500519,303706112,80625664,384331776
1480015656770,303706112,80625664,384331776
1480015806700,303706112,80625664,384331776
1480015960283,303706112,80625664,384331776
1480016116792,303706112,80625664,384331776
1480016271553,303706112,80625664,384331776
1480016426364,303706112,80625664,384331776
1480016580909,303706112,80625664,384331776
1480016735682,303706112,80625664,384331776
1480016890806,303706112,80625664,384331776
1480017043457,303706112,80625664,384331776
1480017197676,303706112,80625664,384331776
1480017352770,303706112,80625664,384331776
1480017507848,303706112,80625664,384331776
1480017668622,303706112,80625664,384331776
1480017823642,303706112,80625664,384331776
1480017979733,303706112,80625664,384331776
1480018130572,303685632,80625664,384311296
1480018285271,303734784,80625664,384360448
1480018440181,303734784,80625664,384360448
1480018489406,303751168,80629760,384380928
1480018595859,303751168,80625664,384376832
1480018749487,303751168,80625664,384376832
1480018906532,303751168,80625664,384376832
1480019060626,303751168,80625664,384376832
1480019217111,303751168,80625664,384376832
1480019373251,303751168,80625664,384376832
1480019525821,303751168,80625664,384376832
1480019681267,303751168,80625664,384376832
1480019834721,303751168,80625664,384376832
1480019989949,303751168,80625664,384376832
1480020146400,303751168,80625664,384376832
1480020300378,303751168,80625664,384376832
1480020455793,303751168,80625664,384376832
1480020610921,303751168,80625664,384376832
1480020772701,303751168,80625664,384376832
1480020922687,303751168,80625664,384376832
1480021077948,303751168,80625664,384376832
1480021232910,303751168,80625664,384376832
1480021388270,303751168,80625664,384376832
1480021543755,303751168,80625664,384376832
1480021699789,303751168,80625664,384376832
1480021854063,303751168,80625664,384376832
1480022009901,303751168,80625664,384376832
1480022169852,303751168,80625664,384376832
1480022325429,303751168,80625664,384376832
1480022480810,303751168,80625664,384376832
1480022635506,303751168,80625664,384376832
1480022790535,303751168,80625664,384376832
1480022947264,302538752,80625664,383164416
1480023096931,303865856,80625664,384491520
1480023253110,303865856,80625664,384491520
1480023306886,304480256,80629760,385110016
1480023407915,304480256,80625664,385105920
1480023561895,304480256,80625664,385105920
1480023717481,304480256,80625664,385105920
1480023870315,304480256,80625664,385105920
1480024024779,304480256,80625664,385105920
1480024180649,304480256,80625664,385105920
1480024336791,304480256,80625664,385105920
1480024490899,304480256,80625664,385105920
1480024646006,304480256,80625664,385105920
1480024801941,304480256,80625664,385105920
1480024955917,304480256,80625664,385105920
1480025117206,304480256,80625664,385105920
1480025261434,304480256,80625664,385105920
1480025414779,304480256,80625664,385105920
1480025570461,304480256,80625664,385105920
1480025726408,304480256,80625664,385105920
1480025879079,304480256,80625664,385105920
1480026034106,304480256,80625664,385105920
1480026188973,304480256,80625664,385105920
1480026342127,304480256,80625664,385105920
1480026494707,304480256,80625664,385105920
1480026649413,304480256,80625664,385105920
1480026804653,304480256,80625664,385105920
1480026963760,304480256,80625664,385105920
1480027115886,304480256,80625664,385105920
1480027270550,304480256,80625664,385105920
1480027425783,304480256,80625664,385105920
1480027580925,304480256,80625664,385105920
1480027735551,303226880,80625664,383852544
1480027891130,304234496,80625664,384860160
1480028046279,304234496,80625664,384860160
1480028104354,304250880,80629760,384880640
1480028201289,304250880,80625664,384876544
1480028357160,304250880,80625664,384876544
1480028513187,304250880,80625664,384876544
1480028667923,304250880,80625664,384876544
1480028822435,304250880,80625664,384876544
1480028978628,304250880,80625664,384876544
1480029132194,304250880,80625664,384876544
1480029287278,304250880,80625664,384876544
1480029443190,304250880,80625664,384876544
1480029597931,304250880,80625664,384876544
1480029753616,304250880,80625664,384876544
1480029909170,304250880,80625664,384876544
1480030063397,304250880,80625664,384876544
1480030219121,304250880,80625664,384876544
1480030374092,304250880,80625664,384876544
